P_sat1,P_sat2,P_sat3,P_sat4,Phi_sat1,Phi_sat2,Phi_sat3,Phi_sat4
4573.846695697227,10958.311577009668,10984.499208353654,6902.971348311716,4758.628393126757,10984.762113761632,10910.135924016113,7131.098925837699
4581.11794108482,10729.552141059774,10886.29777354962,7102.529918512137,4747.042128988503,11009.991483309575,10913.569850046208,7161.756599079523
4777.7432442057725,10658.960977414032,10870.951559482932,7074.800790165798,4761.236120007443,10999.780408484434,10931.460144248556,7152.92650878516
4547.996405669601,10744.476011531773,10754.723526907854,6945.098483266516,4765.185617084651,10983.744256609465,10907.711459549824,7133.403162257838
4533.151430933131,10965.463538396702,10987.475906732938,7114.799263497432,4757.698676175217,11013.132860990452,10922.335684238376,7129.764069952684
4654.912558067828,10914.127754960926,10889.324207890882,7041.313590179151,4761.870084940419,10989.081319686791,10900.476986697722,7147.162010486952
4591.24813128116,10860.913126318776,10831.873113200147,7173.543674482303,4775.857898886427,10991.825153493399,10913.262344441893,7140.466308479555
4920.967438421538,10831.156494550982,10854.110110299469,6884.805134017158,4775.504581969761,10989.468646279956,10929.410329992617,7135.479287888333
4609.309517642232,10734.31227037729,10856.002290112743,7047.245113474056,4773.002934564915,10995.49394598988,10901.367246800486,7158.598499845271
4596.549821262887,10788.621495266038,10875.372851544074,7127.839597706374,4779.558082746204,10987.82052431458,10905.030747318164,7141.213418368595
4646.3224539510165,10912.313055572027,10760.923158686883,7104.422386793007,4769.988640077664,10989.280085187698,10914.83207618558,7140.165687219803
4797.03111818582,10806.791767539346,10829.975887177496,7163.592071200614,4770.161767101241,10998.657829294323,10902.89633321398,7152.255832881824
4652.053680861329,10576.92928321995,10879.851247770848,6983.939171454463,4769.464707861369,10986.273637847436,10912.554816504284,7148.489155425048
4637.927019964009,10800.440992213678,10929.217010492908,7345.290357218735,4755.450605548002,10988.317913824441,10918.88630103863,7131.249169160585
4542.910346474961,10702.474563611762,10883.711096594385,6956.855339046602,4745.449757189338,10986.80646146184,10901.432176923203,7146.347394034452
4767.707982459908,10810.635833752607,10872.447206992527,7111.697154879153,4768.919190646718,10985.439699359942,10937.319811703064,7154.954824349146
4820.709907158543,10822.258251921588,10943.14661029097,7063.3604140781335,4760.046693828983,10990.831736104898,10929.507910239778,7161.6162739165375
4716.766482119956,10839.056284323491,10981.494760479845,7054.808157160762,4757.3424493304055,11006.557037294067,10918.282917894205,7147.293996985771
4919.362413113173,10928.469387569803,10926.603541418923,6919.694423504214,4765.178035429921,11004.819024893412,10941.772965551716,7153.179585066497
4565.363728399634,10791.311135416021,10779.192432678561,7066.763750317194,4762.4801540317685,10993.195809947232,10919.21021984368,7130.600194578345
4649.4478012789195,10989.156243585268,10915.205585573,7133.901174009422,4745.536471316225,10979.325940487324,10919.139350603473,7156.419642185959
4500.55829656149,10977.626282996538,10911.642001064596,7119.607530577623,4774.655933623175,11015.297850284052,10940.878822202798,7146.434206767603
4652.878078592662,10938.105333521753,10937.325199562893,6987.86563378138,4755.645849869687,11009.572234509842,10919.692093637603,7166.945151528663
4615.6310319792,10836.325328472876,10901.744705178031,7109.994863184321,4770.17154117595,10992.839365359552,10924.982753661794,7181.569408379871
4533.900092309329,11028.4397001931,10956.9936066516,7166.605577035103,4772.289958982879,10984.71346474214,10927.986859860193,7161.821646694978
4577.58400823754,10712.631680477489,10735.734250628775,6952.255239084575,4764.493046568103,11021.79252337863,10937.036696018657,7174.077952513539
4436.703672580357,10869.732553711787,10837.066611988052,7105.5234589402735,4751.504518278469,11002.338393593172,10925.952549551843,7159.589415793661
4726.866460826351,10676.599407334214,10818.802679255323,7062.523296989743,4748.059200944919,11010.013606470035,10923.90941150849,7147.429455621023
4691.245440699901,10822.002021994673,10778.728912385179,6917.90786103253,4772.589535014966,11016.721770175376,10928.853639919042,7158.504576526396
4742.133958587633,10721.818981511135,10886.049309108588,7139.157521382459,4761.38538437915,11000.55182978685,10936.048222073161,7129.251001169138
4629.855936565958,10904.273145022247,10884.869911659107,7004.898647968577,4761.474415447311,11001.123528037338,10929.132443142058,7150.310067297816
4699.296670392654,10884.77854387903,10824.830750444338,7119.241863261496,4742.486141038655,10996.351259208226,10921.497201545093,7170.608401834531
4540.404650426875,10713.973618154805,10698.246667267518,6971.809037492723,4754.4960600397335,10994.50384246246,10911.022388862946,7151.60405417819
4597.868391976824,10900.34221044619,10880.441965687833,7105.402856069784,4762.583554875261,11014.532620203581,10921.908373471591,7153.979159896899
4698.829102133663,10766.197291914192,10698.3427668711,6984.065087327394,4739.253006022231,11002.16970850451,10924.184620773309,7156.1714111506435
4428.187786668167,10720.895578803642,10937.823872367386,7301.228560017327,4755.499677411648,10990.081810806301,10935.302669273859,7129.726774085452
4715.181034901895,11022.620097618645,10837.527535584712,7340.9007888319775,4745.597997397023,10997.693291163125,10941.521785987487,7141.44847192936
4668.037768981278,10847.319012999269,10747.868311701599,7002.597173975364,4764.700503230476,11012.973280848155,10927.944248713873,7149.52351999248
4880.294613057735,10904.08878388894,10821.216390673997,7069.137088258982,4759.0930690489495,11009.19315610529,10917.679103068642,7142.465936966094
4835.369040454313,10848.801529262513,11032.804089829846,7001.5744998355685,4764.992283166593,10994.87047073822,10911.54157249877,7146.765569767168
4515.234812211846,10807.274131778335,10673.816070129658,7179.781280706241,4782.909702105878,10982.219852693697,10919.817195887485,7143.362683607014
4695.161166657281,10812.570751944768,10822.85480679121,6975.805907453515,4761.586013020643,11006.95683568797,10918.38487389153,7157.1498210408345
4670.637890089165,10854.200393010802,10767.599886406475,7101.038842962103,4769.043210981975,11006.84283336523,10916.158895994975,7159.3753175712845
4729.797816204628,10810.688386385595,10750.072208788964,7001.2006179867985,4774.954800015774,10993.989150676853,10921.298941064437,7132.5659705572225
4588.410005249962,10961.214313622715,10995.192451498946,6978.138388880743,4769.411656266875,10991.443052963741,10909.268244852901,7148.834616224906
4781.939045570613,10891.297168526964,10832.988658637561,6954.659280566312,4777.239153687028,11002.08113881929,10915.283893894,7166.585996178516
4631.458639186408,10692.576326737084,10746.436384651899,7119.7855422440125,4760.694410558898,10992.965744094683,10922.945242585916,7146.755829039049
4758.067247272423,10806.7085353805,10853.86944593171,6907.181655858157,4780.935423724765,11002.196322112643,10925.846741698055,7156.373495504286
4678.772950914664,10968.82086978474,10653.381194722735,7079.316585126934,4767.445405014659,10999.603974448652,10936.721710211317,7149.80335402675
4825.9698908353685,10816.021651823236,10912.109619688352,6890.530647828139,4768.513444565521,11009.645251151616,10925.550181805851,7156.42788239301
4825.823327144617,10836.797458127554,10880.780565149344,7164.048233246053,4774.855150186082,11000.986320276175,10908.39655876391,7140.841184393805
4696.075140673188,10890.699378670419,10771.457984736882,7202.66496813417,4740.0665678996675,10981.330374605786,10902.419025184236,7157.64348902512
4678.935274573291,10854.561654577095,10885.05929806887,7068.027890840647,4765.697127170348,11013.809773511333,10936.581563419944,7162.962861399196
4526.81060250158,10811.824455964956,10757.310016010057,7088.0021162307285,4774.3031524658345,11001.97951123013,10928.599093548552,7157.36647220561
4503.010735125826,10921.897802488958,10912.14673421318,7107.533907801655,4768.939487715712,11011.921648937827,10936.325301217725,7164.958115982116
4708.124668126844,10784.494983273951,10773.25439996557,7196.281798327864,4776.686212694094,11011.155368813634,10938.95674877863,7152.478604651227
4612.331782491828,10893.049567855835,10967.589751984646,7129.205960866203,4763.935218764062,11003.393213232881,10917.774373668703,7168.248757936749
4520.53491374784,11030.689608218756,10714.56751903893,7070.44822796067,4797.09427972135,10999.890014895142,10924.001943131376,7143.355874446582
4653.609094473523,10705.15424709981,10976.895092160717,6880.433927877532,4754.165928108315,11001.024124770012,10914.324214128208,7156.844111608034
4526.938551816635,10810.62498668255,10825.798569723042,7015.60860306682,4778.941967018542,10990.703532524989,10918.557471438377,7155.607146294255
4592.135426605051,10690.264334984577,10948.550224749468,6954.377714897312,4785.779195116708,11002.543140719834,10923.166119260904,7164.75568581303
4603.964270925263,10908.719802069745,10845.014808522674,7186.4344942625885,4774.986322337884,11013.631079851457,10933.776818767377,7146.729127424444
4825.9505676981325,10902.303797960218,10988.754167616327,7006.33425560001,4769.1553381874855,11006.5686751086,10904.557284846447,7151.455187253227
4705.645217289435,10772.363614249653,10752.306918400098,7103.0183669937,4760.075335176216,11009.177959620598,10920.928027646389,7124.699732328258
4752.764652194707,10894.298827785458,10741.40533288536,7136.178985792278,4782.198937561546,11011.710477652876,10918.958520370987,7147.172893090136
4878.770983024884,10855.445410427375,10979.154963376604,6987.783920696818,4777.103805324529,11010.962900578585,10914.213847633388,7151.824947854765
4537.686106738866,10983.657788400338,10862.96814372074,7181.57058063558,4781.366975350004,10996.099741261702,10906.5639307207,7156.386866892248
4696.538433412616,10911.49564146957,10918.02247544102,6983.646147925931,4760.588977978924,11002.882367817256,10911.142751451633,7146.645188562998
4609.672363035079,10869.548427830881,10837.835696356327,7116.042218606605,4779.061995390552,10990.175988784405,10919.67443773962,7173.074558786711
4677.202772037508,10780.802692227498,10876.362462749385,7293.613108344751,4773.527191520031,11013.432750873631,10922.56907939374,7163.210035322155
4740.2076318281,10601.419667057979,10770.379371470885,6925.426626661611,4766.895108963756,10995.431677548393,10906.85151098967,7154.977934293815
4556.815322906748,10941.894790542956,10866.627119349454,7072.132824821383,4758.348900878864,10992.146509444905,10926.702205311825,7145.878321816071
4743.382878275091,10712.292593516342,10806.350887084891,7023.969863417386,4765.953019758093,11006.719026460672,10920.972822355203,7150.436906790382
4864.650767943975,10915.48248230053,10792.881088143156,7119.407285713626,4759.65287699079,10983.075753844738,10912.20373947569,7150.974475018374
4612.06170034001,10699.786463927274,10986.343250303149,7162.6585992186765,4767.830840970426,11009.909394947623,10919.091636412528,7150.7273422256485
4659.636394874333,10965.889372592646,10962.963654588373,7151.542212989433,4791.658388009003,11001.15923257208,10927.055244718187,7142.738558543965
4689.885035702873,10731.719902029346,10776.705056970693,6977.79518975453,4781.6351371379105,11009.697074093841,10931.902803462595,7150.5897206819745
4539.69727700179,11076.055438881034,10972.09378943049,6922.371733643611,4794.893313319589,11003.493843070482,10924.244482677717,7149.87527194785
4826.903479131988,10680.025198677688,10818.003423306469,7041.463624582559,4801.318437457978,11008.965868903777,10909.136050025538,7153.111892951284
4752.915452585431,10873.327512368223,10881.554844850047,7098.38379417241,4784.095902614656,11003.833198347367,10907.004769289668,7154.958039841575
4622.796956534533,10694.2103538627,10984.675846564653,7014.2522814143795,4780.4815102542225,11005.559005397778,10927.572210485318,7169.657851663713
4717.882623666957,10771.949885340531,10955.350894014153,7089.845359777503,4784.101101198871,11017.745754777718,10918.402318777049,7153.112637839418
4637.190311914574,10610.463616880017,10930.894179440473,6945.382484586021,4768.816617141897,10997.20898745001,10930.414079981107,7140.481518628234
4724.626540041155,10841.97752906444,10895.228468318495,7198.198738796661,4777.013151394643,10988.436469880655,10913.556467044089,7162.4116459093175
4632.684760207923,10891.689044782775,10968.917187139612,7072.416887678557,4761.9477357840615,11008.31377080306,10933.292854495518,7150.562820075202
4874.435633636731,11185.388603804253,10891.201581961419,7323.464858063699,4777.698289818943,11016.022869291513,10904.32715747644,7152.108159632482
4420.010290492991,10651.126019965694,10768.914248374007,7142.8716307387385,4785.779498759523,11006.28495340525,10915.813191628384,7162.374604455434
4579.645405305037,10900.642534970446,10902.79527687583,7158.838960367281,4780.739341420962,11012.73223898869,10929.312406697683,7160.868121887463
4655.334085570281,10908.26341355591,11007.626890194026,7095.771146587661,4786.527667797473,11024.217004777325,10933.746914806503,7163.65750783323
4574.260137635409,10888.861177085431,10924.458439863363,7078.47567139437,4786.49964326741,11035.970691779958,10947.68145321539,7176.670927958547
4670.05650890819,10927.303623691967,11099.607147473007,7132.145473974737,4778.71395215686,11037.217714685803,10936.436316232894,7168.818257220107
4558.929137850521,10880.384638357114,10939.800847231336,7256.182111446236,4799.894802888492,11020.078894837709,10921.718272188187,7168.876647429205
4613.933799342868,10634.9007631958,10871.340773280437,6985.700574332742,4787.521484322371,11028.378984193194,10905.64216587081,7175.35092311204
4725.630852627198,10677.264171802371,10906.4366491677,7069.589819574261,4804.645392421159,10999.00667742619,10909.768409345375,7151.6266461686855
4622.333151379076,10951.717559885365,10832.446735436848,7095.789984843266,4794.405128208202,11027.582479869137,10918.4857537362,7167.0895462679655
4691.4161089458485,10714.2837542797,10863.631688762296,7202.095614043179,4784.439413815288,11004.618215051294,10919.63527048614,7167.683486271347
4637.2953720046025,10835.906855788038,10879.757009011379,7045.847040587743,4793.583053635088,11020.91781429197,10925.402692771602,7173.179056566124
4723.232093518192,10984.665771837854,10952.638448133479,6873.0821118087715,4801.332516012445,11015.595852362956,10929.441796975367,7167.684985145195
4618.901389835813,10884.273043492734,10781.421325963369,7149.6371538341255,4795.669551828824,11025.430664085812,10926.051179038146,7157.908499216151
4784.462321201619,10916.412973432485,10919.396255320464,7033.336145787796,4797.946913757728,11018.320387417025,10902.604660461198,7176.14759278026
4701.883772150837,10868.866491632003,10963.921859095248,7171.605560555712,4817.127624560854,11020.003987710199,10910.783378766637,7159.940755677288
4838.669510745656,11114.79776419502,10841.445323291402,6987.778008701613,4835.7122888236445,11036.137272645587,10919.217667676478,7159.059456267341
4720.301644851145,11026.995864334183,10879.18647184979,7092.94471313505,4810.4787519260235,11007.070446687721,10928.240504733052,7172.440451429621
4853.72598085456,10746.70620104447,11021.9786789526,7122.228173937103,4829.1186884929475,11000.828172738768,10918.769087147692,7144.82162497671
4720.6829160688385,10901.951051426624,10902.37073955485,7156.450881095141,4826.7928730853655,11009.71870093323,10905.687033999922,7161.341964349438
4662.134154352228,10668.353500232699,10673.95360761868,6950.075897183159,4820.114024217474,10997.011870122538,10906.968282141102,7140.285833493372
4619.593201341641,10732.144887729397,10856.11550842936,7100.604843027735,4798.715448068591,10999.248359650312,10916.959306218832,7141.5107007981005
4697.136261826884,10836.569505370397,10715.636609951936,7193.012229041269,4807.876523307734,11011.561482803856,10906.604010015031,7163.884961144497
4888.629652545879,10854.390633689949,10856.532555037016,6852.031636166901,4806.44508288321,10995.276945861078,10897.027861426417,7159.446719022326
4745.611935882116,10788.439071465673,10748.774589778215,7079.57436469322,4831.1916467674555,11019.371797789277,10898.340234645239,7144.824580670147
4738.628298146953,10819.512584659842,11028.002206283007,7044.55754741335,4816.906793826536,11003.821978183301,10904.829921198077,7165.668675689596
4640.6712699391755,10683.513421747099,10960.35366448443,6823.59979656887,4808.763354255339,11018.74029298165,10888.467955745518,7155.002167975164
4773.349594885699,10996.328463663393,10971.953111917826,7089.431028098903,4820.097064058551,11011.826771056172,10901.99794863364,7165.935179976272
4576.41727981597,10825.392280453787,10828.326481668113,7181.161555908349,4807.671380369312,11008.805471508627,10903.554134501415,7163.368471141722
4789.973950981817,10833.47551454097,10692.773327859939,7129.630053411949,4827.425460516428,11020.700523995225,10913.392006856815,7145.347851106165
4790.097551962608,10909.971817317968,10979.577997948329,7023.405561729491,4813.401403351259,11018.657503242055,10903.697829088354,7166.594870307042
4956.86410379878,10854.565703226574,10970.271138829194,7198.829695238062,4820.2246758975,11020.416323183328,10930.537645395614,7166.280462259116
4473.97992262295,10827.184439107654,11072.43964903065,7058.094527972321,4812.8426993618305,11006.699997962347,10914.220805956158,7159.426477188109
4577.524670356149,10898.24976002516,11062.916303196987,6987.101756260362,4832.776640814863,11009.604929573348,10911.521514418115,7171.217850749154
4513.701602852275,10765.411912029938,10936.341105348825,7047.955289251359,4815.412480513853,11012.41264811947,10890.336023828966,7167.024648238596
4696.036719838695,10842.371738367146,10887.588118409896,7112.045740137395,4828.638228336115,10992.387522960515,10910.586638510555,7175.800991703763
4705.595844633608,10817.380113173402,10772.88567861279,7042.027148148919,4809.42633988841,11020.251395367197,10924.452253952548,7177.258781477683
4649.205982644959,10956.566133315906,10937.290167713627,7128.104622357921,4815.175390636228,11012.901959236704,10908.492253989642,7165.30839731119
4659.278405104427,10626.766753747737,10939.201427552418,7020.228623301569,4809.282613476866,11018.87267579414,10904.227448300548,7180.78458974624
4606.686404375917,10865.283448916358,10831.828345697988,7173.497427155914,4820.853763718208,11035.457946666389,10912.885105407262,7161.39015485658
4496.813232506835,10835.71161146583,10778.657348526212,7095.940399041166,4834.9459654830425,11018.887227177429,10938.524430248963,7163.482876769179
4740.521510525034,10939.020977590959,10996.013031192135,7148.046230558806,4826.006879620028,11010.3680706391,10930.143587567747,7166.92072170831
4613.922074753387,10837.774173419819,10851.015853949537,7091.356138015824,4829.452863538786,11032.40474869781,10923.173004072365,7161.737189687037
4782.160816883887,10765.906052402135,10990.054498403839,7045.2819984854805,4814.7942352342425,11028.521339852301,10919.610077384996,7174.200260886767
4663.821505094594,10819.47088002457,10931.575510565894,7324.755272395884,4825.733857764848,11041.699636281557,10913.655745998762,7159.017849000777
4681.339091541672,10806.626194221933,10907.625371360502,7066.1542699325555,4822.531292832057,11022.83101231609,10920.965353160798,7182.695728605731
4694.722637751778,10920.172775437279,10772.189922052396,7094.392033007611,4803.200684544075,11028.51954967076,10906.06372419047,7164.71084248921
4592.852955188357,10817.393775828446,10971.821773742393,7254.0251613220735,4813.358232649403,11007.365839981967,10915.913009776112,7181.309638469331
4655.934570881524,10911.673661083392,10809.710323202247,7075.294831717379,4804.759580246378,11040.298446653886,10910.954810589585,7181.4911400594265
4786.91925118553,10778.199469548428,10833.795655015307,7054.336592263755,4809.241965202362,11019.148926199843,10934.582073076173,7170.133913972218
4736.846971629087,10843.789654079093,10820.620290248815,6853.291799563368,4795.305372876739,11036.693423782897,10917.159646956781,7168.676295148595
4664.942686627089,10838.207705495095,10868.473100826795,7077.528721395547,4812.7760726581555,11025.017967145477,10919.682661696326,7170.882030754866
4743.6347319814295,10818.936534546347,10967.430979238956,7009.38457027811,4808.367099867298,11015.94215532715,10929.242962823148,7190.694245709546
4737.020425543108,10940.938090773101,10973.353263814992,7040.057469606143,4806.735044067431,11031.092692460272,10917.967229233931,7163.110546346593
4580.475748691321,10863.482951353648,11086.942523114292,7180.5573465830585,4825.032000146614,11013.868776688221,10904.518388123019,7176.968029769272
4520.088797937849,10888.49776242668,10815.760027222972,7057.055737081272,4809.758340292124,11026.529639152875,10927.419946922217,7177.197685034405
4749.526365256914,10725.635403966215,10805.074819292426,7119.897928591609,4792.935254126538,11044.635461522197,10945.64958761045,7170.044003580518
4659.090007848758,10709.049783474677,10963.983061057661,7007.535928920967,4805.477510583826,11009.22302850583,10922.082730315513,7179.917175976372
4740.297783048115,10823.823888933648,10764.150962003938,7099.1667176401725,4818.685873896848,11023.8297149063,10916.593365299084,7167.5822452987795
4711.492142693336,10619.30051196362,10977.552078431532,7098.365313911134,4816.035018559663,11048.091101828304,10918.769290783219,7179.484884116287
4615.773778553353,10987.309886210083,10806.86368559921,7021.019240839291,4806.235916695344,11025.73053461711,10904.601620627303,7192.734040857644
4495.992710788444,10801.561486430694,10973.562370830288,7217.228833001106,4815.140127766577,11048.98356175348,10929.849689195838,7169.323006339006
4722.6834302524385,11034.379669415603,10966.116676177819,7140.352337850179,4823.921450970943,11028.640164554861,10936.244218536387,7196.997970764739
4631.221103691349,10866.079075517007,10915.235883738698,7170.318087281462,4827.429041287255,11019.652679388242,10938.909546865201,7183.611934181152
4673.15229397011,10820.151894659155,10838.310510933992,7163.884119886239,4826.104237006573,11059.32257289262,10943.735597276267,7200.9537079571355
4638.318446018596,10922.669593599658,10768.034257067593,7158.298486039594,4815.624314547574,11032.046243354023,10935.221948589737,7189.146441272108
4646.750614751926,10725.72485332054,10942.697936329663,7125.8662325453115,4810.5078360307925,11048.094680966124,10934.649456086961,7183.179217607532
4604.673542256524,10781.231859014644,10878.208623469733,7028.8397337959195,4793.204811957049,11037.656705524234,10939.64995978112,7177.613919084671
4529.997044956998,10881.207875130025,11039.25331588553,7159.593153019734,4828.780074942571,11019.075071128145,10941.768853865022,7216.437796049989
4768.991808306629,10984.543111822977,11128.858619694915,7245.901208490624,4801.903054792339,11026.924060543002,10928.340906241532,7188.48643967877
4671.697290830342,10705.356130317201,10814.224924926808,7129.833740244658,4813.375455042673,11032.069415520971,10938.280739448517,7189.028943410702
4718.090920288581,10837.667312122509,10813.936230394975,7205.9458957031065,4801.342476170153,11035.620739007929,10926.332347293775,7187.467485420779
4577.148170767579,10898.613087521606,10969.46320057207,6973.288256810692,4794.41877508849,11038.594770240887,10938.580306989197,7175.530732192713
4733.490326377065,10786.575502588152,10730.748107073547,7201.779159965778,4790.484958018746,11043.106064078958,10933.683364310515,7167.643272165385
4605.948854986045,10924.731019385848,10833.580638762114,7227.95658347032,4795.006221849043,11047.564709086657,10932.522791893687,7201.113099538458
4706.297038085767,10788.185125490225,10891.675302839632,7164.029944780916,4800.3431992687165,11054.233474887915,10947.29121923455,7187.690883537029
4933.5887727982845,10865.602318403471,10961.600419570172,7107.276431821912,4809.684149678828,11040.781599194528,10932.60535805353,7183.443712494887
4639.362112183958,10901.039333934154,10694.866661729806,7126.415881466007,4825.498374695029,11041.132980689858,10932.833502937921,7184.866324982571
4658.131285039053,10877.265490808695,10893.0837715231,7112.515926311143,4830.330505169438,11019.978268176123,10909.522432381491,7196.641683506593
4676.383682396594,10837.787983646818,10690.333724497224,7054.53688672241,4818.378344617831,11062.816855260067,10937.284571818775,7191.33206175165
4859.488189139429,10888.71475837671,10855.36844264907,7099.158823340656,4805.423655668454,11039.372644566381,10941.816241611798,7203.729380947145
4700.497106134202,10907.177863592606,11078.254015742963,7117.494540847136,4807.161271683959,11039.845230594401,10950.94374994647,7177.8406621843915
4638.475315684567,10749.582615202924,10690.10040684098,7037.736666416216,4806.571155843331,11031.0772163016,10943.037936613413,7176.468548295287
4594.111681099315,11023.16967495862,10834.701241288687,7146.783371167498,4812.252714924305,11037.148330168966,10937.824695931115,7192.8876392903585
4717.82414371941,10767.265987688514,11026.230391358587,6997.566559092372,4776.300583542716,11044.141128123361,10953.07154617938,7178.814755576858
4759.685944841853,10717.07984985296,10836.572715568655,6966.814718247564,4785.298716217725,11026.256152916663,10944.412748106386,7180.471565081818
4768.308765620823,10973.971624757312,10930.151006007929,7065.716018901652,4800.244087358498,11021.82173290122,10938.76388793423,7171.571529232575
4792.061326403451,11047.679443759529,10752.027420283497,6922.924740459071,4796.043656570235,11012.834554456547,10938.037349597364,7177.923297110701
4528.8835062243015,10955.84248382795,11018.549919021001,7164.398275134785,4789.835211502921,11038.126734395435,10925.906806186887,7178.367819069503
4635.747895526242,10890.357845787194,10958.313236094455,7099.570917737331,4775.554662697089,11042.80079243829,10930.56867162166,7179.466243337778
4749.956592630102,10801.041803780126,10904.339726664093,7069.19062110042,4791.5655548013765,11017.553673512944,10955.611884698921,7172.456261094256
4562.733235639528,11228.85394968304,10930.046587919436,7000.798197108585,4791.356578087499,11035.8979388194,10941.69849811687,7181.1603090548
4695.159009288395,10862.420665640939,10880.539955840331,7033.247454952084,4789.685634632012,11053.301393709144,10941.255541098953,7189.146618799062
4736.23711178956,10841.852872083376,11005.264369504412,6998.330097564476,4775.0774444682365,11032.45236253866,10953.855517779164,7199.1540736143215
4663.058893264141,10717.556277217813,10909.839647547687,7168.78833126265,4763.128674146763,11036.32354263027,10956.40297186145,7204.0001251510585
4566.478105298699,10828.83762696691,10918.731275961532,7161.992378406892,4772.790785423374,11043.462722720868,10951.475688811848,7197.890067695864
4521.063411553229,10854.39439799395,10906.834249790147,7088.750186866503,4747.349879359334,11049.943023122702,10960.752923704478,7179.881981774587
4761.664621551101,10662.788002806537,11017.653313753211,6964.693315395204,4772.452693598574,11049.233068638448,10954.01376035963,7198.452961680245
4786.656912487378,11035.680716774583,11039.675764037242,7129.568880683445,4762.331490423601,11023.873703109302,10976.409267109657,7209.484409351671
4752.607873170039,11039.558148071306,10899.007110887263,6899.800660586267,4754.016845664819,11034.07778419924,10966.187779758215,7202.210118780694
4535.9605848767005,10689.855733644767,10960.647756694872,7121.9574464393345,4766.176719360368,11034.693669020471,10955.865579822055,7199.122264527894
4620.077230677933,10856.306271965663,10969.945147274184,7056.25382468006,4753.9113920176,11029.533811248526,10966.969801437777,7182.466615339668
4584.1047168067425,10764.351228222285,10975.493207952679,7156.5210224912535,4752.8559680866265,11031.754630904057,10964.379782330521,7183.6429879033085
4713.6158252474825,10813.525494792793,10846.709210346493,7199.948972270133,4760.251556452584,11033.191456783958,10951.190278753898,7190.375000578005
4448.520289828046,10919.703546438808,10708.1002023856,7159.407302163427,4758.390790351312,11047.594598941736,10947.197432753925,7192.25952381133
4692.0592966590575,10838.521323009047,10794.763635246218,7004.000950635206,4738.5366792915,11021.028263001182,10955.249529074597,7174.089540408121
4549.220962248852,10786.691261562084,11062.457153246889,7088.112793425897,4759.567542491624,11043.945067363387,10960.295007042385,7205.146309341228
4891.008599841191,10590.386545641664,11012.745793360178,7123.5535623288515,4764.871455887177,11035.07391973154,10977.830624835351,7191.044431655314
4689.912327765801,10804.213474552444,10892.903864872353,7170.782692953617,4761.123094087186,11047.728746479459,10951.696525085214,7208.2569655393045
4606.89115535135,10811.27267502099,11045.146143580274,7208.234895135841,4766.9801219740175,11052.500046451987,10961.525868024935,7196.671478149336
4725.386197485579,11048.223649526035,10967.28044741202,7109.577119730808,4753.490950877206,11048.448554583485,10974.12237669189,7207.921852350933
4654.217195782039,10867.769845138495,11042.153478380615,6982.436448555516,4752.316616477312,11035.658021778696,10953.629495824423,7194.286554635952
4717.408845221979,10899.393478297245,10980.88921110569,7115.839073055178,4762.067074699625,11045.761675345628,10972.814306478798,7200.004312231106
4648.051416496245,10660.025854586045,10853.197991628937,7150.940586917868,4784.3814242147955,11052.824600742684,10974.067738146268,7200.0398455553
4586.4477482838765,10938.98959192849,10832.360677817724,6992.693704212729,4771.184085938286,11046.733469519446,10945.524158921737,7192.497188260076
4662.09252094884,10875.57752490382,10947.604007082004,6935.378647748757,4775.985475316514,11033.893133707134,10962.081262408105,7189.66201995253
4583.713689092359,10798.967049656329,11042.898243208962,7244.50235193285,4772.3290226333775,11032.328745652869,10942.143954785153,7189.632245092616
4577.694239167737,10898.505919524596,10796.404059921164,7283.5610079272365,4777.942395232158,11034.268042215197,10964.408612582813,7190.248886580938
4758.1189020856345,10920.305991422567,10692.418867306376,7220.260237640114,4774.900183084483,11046.016746143792,10950.287193798526,7199.673833946689
4741.70936409243,11014.874141694683,10716.731683589236,7053.061697774771,4764.382746701914,11043.732666194894,10952.367858795431,7204.406043198324
4641.319710100132,10920.745203650087,10933.336034023567,7191.401620076459,4769.60927054664,11054.046933119522,10957.657621245618,7196.777784433782
4838.991314423836,10956.43890050309,10899.450523565396,7219.539353642609,4778.459604658457,11057.006934384184,10956.201700238731,7185.86198429119
4577.244688845218,10799.412640941337,10987.14160117466,7058.027987757564,4773.321819289324,11032.351934042978,10979.505271764705,7178.624795405643
4609.54609652342,10833.152588759402,10778.599987156282,6934.529084092948,4775.353140035442,11055.134507655159,10967.221887103644,7187.003094903232
4625.820113200318,10861.254681078275,10872.506384097926,7007.35814408384,4761.658976483596,11055.222617744495,10962.433695396394,7213.801720992855
4673.468516109827,10954.306689294732,10852.378334402109,7116.366747699825,4764.855778933276,11047.788215412453,10972.814554312336,7206.240048631642
4709.9195430680165,10883.299231544019,10966.349801396149,7092.0402040552735,4768.005876310832,11044.888204633866,10957.216619168517,7194.739041208174
4715.836048824038,10823.851059956016,10798.028313240526,6985.793715957067,4740.724056969208,11072.4824697379,10973.227219427108,7209.699017636838
4598.561883537296,10724.492292679643,10937.754534355554,7182.423220572595,4771.216364959136,11056.25700563202,10987.296091367196,7200.98415137383
4659.208873830503,10908.99725362407,11091.259317706645,7193.019695299265,4757.919456823642,11058.262829120074,10969.15424976289,7223.986235925206
4596.943561412911,10740.437647507375,10984.123197039598,7159.241128273001,4776.233521690426,11058.950711727986,10977.75099123291,7191.098794967244
